id,genre
00982661,1
00982664,5
00982667,3
00982670,5
00992889,5
01035199,2
01035202,2
00994474,5
00994477,4
00994480,3
00994483,1
00939615,0
00939618,0
00939621,0
00939624,1
00939627,5
00998446,1
00998449,4
01039053,5
01039060,0
01039063,3
01021097,5
00959323,3
00959326,3
00959330,2
00959334,4
00974621,2
00974625,1
01056390,4
00983051,3
00955726,3
00955731,0
01017977,2
01017980,0
01023102,1
01023105,3
01039427,0
01032445,1
01032448,0
01033288,4
01027587,3
01027591,0
01027594,1
01027597,5
01027601,4
01027604,4
01027607,3
01027610,0
01027613,4
01027616,3
01027619,3
01027622,2
00944408,1
00988832,3
01029649,4
01029653,2
00977050,3
00977053,0
00977056,4
01023736,0
01023740,0
01023743,4
01023746,0
00996158,1
00996161,1
00996164,5
00996167,0
00970354,3
00920997,4
00921000,1
01050345,0
01050348,1
01021259,0
01021262,0
00992066,4
00911810,5
01038210,0
01022680,3
01053043,5
01053046,0
01045695,5
01045703,5
00981835,0
00987291,0
00987294,0
00919803,0
00979859,2
01041362,2
00919347,1
00919350,0
00919354,0
01054250,1
01054259,5
01048078,2
00988746,0
01040827,1
01040835,0
01040849,0
01040852,1
01040860,5
01040863,2
01040869,3
00988927,3
01029933,0
01029936,3
01029939,1
00961448,3
01003011,5
00957733,5
00957736,0
00983071,1
00983074,1
00948134,2
01036048,5
01035783,0
01003200,2
01003204,1
00924788,0
00973041,3
01045504,4
01045507,0
00967765,1
00986132,5
00986137,3
00986140,4
01027277,3
01027282,0
01061594,0
00919478,1
01030289,0
01030292,5
01008262,5
00980624,2
00980631,2
00973925,5
00979495,5
01037418,1
01037421,0
01037424,4
00977588,1
00977591,3
00948131,5
00997880,3
00974647,4
00974650,5
00974653,4
00974656,4
00940049,4
00958551,3
00958556,3
00958560,0
00958563,4
01034469,2
01034472,5
01034475,1
01034478,3
01049958,0
01049961,0
00978531,1
00978534,1
00978537,5
00978540,4
00978543,0
01037096,2
00961665,1
00965502,1
01020324,0
01049371,0
01049374,2
01049377,0
01049381,2
01053978,2
01054013,0
01054016,5
01021329,1
01021333,2
01021337,5
01006382,5
00977495,0
00963782,4
00963786,5
00993912,2
01039186,3
01039190,2
01039193,0
00996137,3
00996147,1
00996152,0
00996157,0
01029643,4
01029646,3
01050384,4
01050388,2
01014415,5
01014418,5
01021675,0
01021678,2
01021681,0
00993121,2
00993124,5
00993127,5
01004829,2
01004834,2
00955753,0
00993552,4
01055826,4
00991080,4
01050505,0
01050508,3
01002824,0
00964951,0
01032285,5
01032292,5
01045005,0
01045009,5
01045012,0
00998452,3
00962575,2
00962578,0
00962581,2
00962584,3
01049192,3
01052942,2
00919468,2
00920486,5
01048470,2
01040068,5
01040075,2
01040078,3
01040081,2
00982727,0
00982730,4
01036473,3
01036476,5
01036479,5
01047062,2
01047065,4
01034006,3
01034009,3
01029964,3
00927653,1
00927658,0
00927663,3
00988725,1
01021579,0
01021582,5
01021585,4
00999564,5
00999573,3
01023526,5
01023529,5
01023532,2
00943547,1
01049368,5
00961951,5
00969960,5
01026209,4
01026212,1
00926714,4
00952094,1
01015099,2
00935094,0
01020307,3
01020310,3
01020313,1
01020316,5
01018656,5
01018661,4
01018666,5
01018671,4
01018676,1
01018679,1
00962472,4
00946896,0
01021350,0
01021353,4
01021356,3
01047224,5
01043609,4
01043612,4
01024166,5
01024169,3
00994446,4
00994449,3
01020057,0
00979766,5
00991489,5
00959917,5
00959920,0
00959923,4
00959926,2
00959930,4
00959934,3
00959937,4
00933940,4
00933943,3
00933946,2
00979356,1
00979359,5
00979362,3
01013004,5
01013007,0
01016736,1
01016739,4
01049819,1
00949661,2
00949664,3
00994082,4
00976482,0
00976485,5
00976488,0
00976491,2
00976494,3
00976497,4
00930330,0
01002538,5
01052896,0
01052899,2
01014243,3
00962231,2
00970334,4
01053072,0
00911311,5
01038945,0
00945014,2
00945020,2
00935555,0
01015579,2
01012430,0
01012434,5
01050236,4
01050239,2
01031260,4
01031263,1
01001917,0
01001921,1
01001927,3
01033010,1
01030087,1
01030092,0
01030095,0
01030098,2
00992709,3
01016168,0
01016171,4
01016174,2
01041734,5
01041742,0
01029029,3
01029764,0
01029789,1
01029822,0
01029868,2
00992882,4
00983077,5
00926468,2
00981995,1
00942824,3
00942830,2
01044707,5
01044713,3
01044921,2
00912124,1
00914077,4
01031155,0
01056705,2
01053049,3
01015198,2
01019606,2
01021340,0
00982678,5
00982682,0
00982687,1
00982692,1
01037203,5
01037208,0
01027228,5
01027231,0
00983034,4
00983037,1
00983040,4
00983044,4
00971022,5
01036379,3
01036382,2
01036385,2
00924108,4
00924111,4
00912067,0
00912070,1
00912074,5
00912077,5
01033586,2
01015088,0
00968781,3
01050608,3
01018947,0
00979365,3
00938331,2
00976180,3
00976183,4
01037262,4
01020454,2
00965181,0
00980810,1
00999077,2
00999082,2
00911193,1
00911202,2
00911197,3
00911326,1
00995256,3
00995261,4
00908485,3
01055520,2
01055524,2
00964937,2
01034481,4
01013001,4
00974962,0
01044502,3
00911051,2
00911055,3
01014885,2
00912445,3
00912448,3
00912460,3
01017190,3
01017193,3
01041077,5
01041091,4
00919638,0
00919641,0
00960234,0
00960237,4
00960242,4
00992771,3
00957145,2
00952803,2
00952806,3
00952809,3
00952812,3
01051756,1
01051759,1
01051762,1
01051765,5
01051832,5
01051835,4
01034569,1
01034575,1
01034578,2
00994612,3
01037656,1
01037659,2
00923444,0
01033687,0
01033691,5
01033694,4
01049838,4
01049841,4
00920667,4
00919841,5
01057240,5
01016126,5
01016129,0
00997132,0
00997137,5
00997149,2
01030729,2
00977111,5
00977114,0
00977117,5
01021554,0
01021561,5
01045184,0
01045188,3
01003015,5
01015307,3
01015310,3
01015313,5
01015316,2
01039202,4
01039207,5
01039212,1
01043620,4
00990204,0
00990207,1
00990210,4
00990219,5
00988854,2
01017925,5
01014948,1
01016251,0
01016639,5
01056979,4
01005864,0
01005867,5
01005870,2
01005873,1
00949334,1
00951146,1
00951149,2
00951154,0
00951157,5
00978462,3
01004980,2
00920855,4
00972277,1
00972280,5
00972283,3
00926728,5
01028601,5
01028604,0
01028607,0
01028610,1
00983214,0
00983217,3
00983220,4
00983224,5
01045357,5
01045360,5
01017262,3
01017265,4
01035765,3
01035773,5
00961953,1
00961956,3
00980756,4
00932393,1
01029023,4
01029026,3
00937250,3
00968450,0
00968464,0
00979418,5
00979423,4
00947814,2
00991006,5
00978979,4
00978982,5
00920488,3
00914772,5
00914778,5
00914781,3
00937345,0
01036000,3
00964726,0
00998113,3
00998638,2
01033716,1
01033719,1
01036338,4
01036342,1
01036345,4
00988780,1
00989070,0
00988889,3
01055419,4
01055422,3
01032472,2
00982721,5
00982724,2
00988875,3
01043565,4
00988912,4
01049386,5
01049930,5
01051743,5
00994385,1
00994388,5
00994391,5
00994394,4
00994397,0
01034173,3
01034176,5
01056430,1
01040084,0
01052992,5
01052995,0
01031768,5
01031771,2
01031774,0
01038733,3
01038738,1
01038742,4
00928690,2
00928693,2
00997868,1
00997876,1
00998370,2
00998373,4
00998376,0
00940505,0
01015705,1
01015710,4
00947972,0
00948436,1
01048213,2
01048222,1
01014715,4
01014721,0
01014724,2
01015093,0
01030385,2
01046809,0
01046812,3
00910559,4
00910562,2
01055499,1
01055502,0
01055505,4
01036972,5
01036985,5
00979339,0
00979348,5
01003988,0
01014882,1
00993117,1
00978795,5
00978798,4
00978801,4
00978804,0
00973363,3
00954357,1
00954360,1
00954363,3
01048584,1
01048588,1
01041256,2
01041259,5
01041262,4
01041265,3
01018509,2
01018512,1
01018515,4
01018518,3
01001206,1
01001209,3
01024899,3
01024902,3
01031266,1
01031269,3
01017550,4
01017553,0
00919076,3
00919079,5
00919082,5
00918587,4
00965109,1
00965112,3
00917984,1
00917987,1
01004326,1
01031253,4
00944277,5
00944283,2
01015777,2
01015780,5
01015783,4
01015786,5
01015789,1
01019224,5
01019227,5
01003692,0
01037258,2
00928996,3
00964453,2
00964466,0
00970541,4
00970546,4
00970746,2
00938680,4
00914143,1
00951251,3
00980857,2
00980869,2
00980876,4
00950912,0
00951131,2
00992775,3
00992778,4
00992781,5
00907483,1
00907492,2
00907499,3
00960875,3
00960878,2
00919336,3
00919339,0
00919342,0
01004875,4
01055897,1
01055900,3
00929284,3
00929287,4
00929290,3
00993407,0
01021699,2
01021702,0
01021705,2
01042653,5
01042658,3
01042661,1
01042664,0
01016646,3
00924751,3
01053771,2
00970760,5
01014240,3
01016097,0
00929377,4
00980839,5
01056407,2
01032204,4
01032207,3
00980655,2
00980658,1
00980661,1
01015814,0
01015817,4
01015820,3
00943717,2
01017392,0
01017395,1
01017398,1
00916848,2
01033065,0
01033068,5
01020594,3
01037981,2
00955210,3
00990901,4
00997816,3
00997905,5
00961438,0
00961441,3
00961444,0
00998914,1
00994930,3
00994933,2
00963072,0
01012697,5
01012702,4
00959074,4
01005516,5
01052230,4
01052233,4
01015714,4
01015717,0
00955124,0
01027468,5
01027477,3
01027485,2
01027490,1
01027496,1
00918487,0
00919807,1
01045351,0
01045354,3
01014166,2
01029687,0
00939288,0
00979577,2
00970480,1
01052548,1
00965830,5
00977012,0
01016256,5
01016259,3
00978911,2
01006549,2
01026858,2
00918097,4
00970037,3
00970040,1
00946250,5
00979803,3
00983417,4
00983420,5
01033393,0
00961320,0
00961323,0
00968959,2
00969735,3
01025176,0
00961912,0
00961915,5
00939370,2
01045500,2
00933929,0
00933932,2
00974949,5
01040562,0
01040565,0
00940749,0
00929382,4
01023053,1
01019603,2
00977193,3
01018682,4
01018685,3
01018688,0
01018691,1
00946947,1
00946950,1
00946953,2
00946956,3
01015746,2
01051841,0
00989091,0
00921857,5
00921860,5
00921866,5
00921869,5
00921873,3
00921877,1
01055401,4
01055409,2
