id,genre
01015313,3
01040849,2
01029939,4
00944408,3
00921869,3
00921866,2
01039207,2
01055401,1
01039202,1
00988854,2
00990210,2
00921857,3
01043620,1
00990207,2
01055409,4
01055419,4
00990204,3
00993772,1
00921873,2
01039212,4
00921860,1
00990219,3
00921877,4
01055422,4
00993775,3
00989091,1
01041875,2
01051743,2
01056430,5
01043565,2
00994394,3
00994391,3
01034173,3
01059769,1
01049386,2
01026242,3
01049930,4
00988912,4
01034176,3
00994385,1
00988875,1
01048363,2
00994388,2
01029911,2
01026239,3
00994397,1
00973814,3
01048580,1
00961444,3
00990901,3
00961441,1
01048574,1
01040738,2
01015765,1
01040741,3
01041259,3
01048584,4
00961449,4
00961438,4
01048571,2
01048577,2
01040732,2
01040748,3
01015762,2
01040744,1
01048588,4
01040735,4
00997816,3
00997905,2
01041262,3
01041256,2
01024902,5
01023056,3
01018515,3
01023063,2
00987806,1
01018435,3
01018509,4
01016168,2
01024899,2
00974046,2
01041734,4
01001206,3
01018442,2
01001209,3
01023060,3
00987809,3
00959740,3
01018518,3
01041742,2
01020265,2
01018438,3
01016171,3
01016174,3
01018512,2
00959736,2
01041265,4
01031464,2
01033876,4
01028952,3
01042079,4
01028940,2
01028065,4
01031467,3
01033873,2
01028943,2
01000237,1
01010808,1
01028946,2
01028059,5
01044457,3
01031470,4
01000240,2
01042085,1
01028062,4
01044463,2
01010811,1
01044460,2
01000243,4
01028949,2
01042082,2
01028955,3
01036476,2
01039855,4
01033478,4
00982727,3
01040722,3
01040725,3
01050589,1
01028762,1
00982730,1
01032165,3
01036473,4
01033471,5
01033475,1
01050597,4
00982721,4
01004572,2
01040728,2
00982718,3
00982724,2
01050584,3
01050594,4
01032162,3
00982896,3
01039083,1
01047065,1
01045310,2
00927653,2
00927663,3
01034498,3
01034006,2
00931714,2
01036479,2
00931711,4
01039078,2
01029964,1
01022579,2
01034009,3
00988725,3
01034501,3
01030777,3
00931707,4
01039086,2
00927658,1
01045313,3
01052472,2
01047062,2
01045307,3
01021662,3
01030774,2
00917984,1
00965112,3
00919082,1
01031253,3
00965109,1
00919055,1
00971918,4
00919052,4
00919070,3
01031257,4
00931717,3
00931720,1
00919058,4
01031266,4
01031263,4
00918587,4
00919073,5
01004326,5
00919079,1
00919076,4
00919064,5
01031260,5
00919061,4
00919067,4
00971915,4
00917987,2
01031269,4
00944277,1
01015777,5
00944283,5
01019227,2
00972283,2
00996468,4
00933301,1
01019224,1
01015786,2
00926728,5
00944274,4
00996745,5
00933305,4
00933297,1
00933315,4
00972280,4
01015780,5
01015789,1
01017556,1
00933310,5
01017553,5
00972277,4
01015783,1
01017550,5
00996485,5
01018065,4
00980076,4
01028607,4
00980070,2
01028610,1
01005838,4
01005844,5
01028604,1
01049958,1
00983217,3
00983224,4
01018033,5
00983214,5
00980073,5
00977193,5
01005841,2
00913732,1
00962412,5
00980079,3
01018068,2
00913728,4
01018061,4
00983220,5
01018054,5
01028601,2
00962409,5
00951157,4
01037096,5
01005867,5
00978537,4
00951146,4
00978531,1
01056979,5
00951149,4
01005873,5
00978540,1
00978462,4
00951154,4
00978534,1
00961665,4
01005870,5
00978543,4
01005864,1
01049961,1
00949334,1
00982682,5
01021337,4
00965502,5
01020324,5
01054016,2
00920855,4
01021333,3
01049377,2
01027228,5
01049371,5
01049374,1
01021340,2
00982687,1
01049381,1
00982678,5
01053978,5
01004980,4
01037208,5
01054013,1
00982692,4
01037203,5
01021329,1
01003204,1
00924788,1
01027277,4
00971022,2
01035783,5
01045504,4
01061597,4
00986140,2
00983034,2
01003200,1
01027231,1
00986137,5
01016097,1
00983044,4
00967765,4
00983040,5
01045507,5
01061594,1
00983037,5
01027282,1
00973041,5
00986132,1
01042113,4
00982717,5
00971059,5
00982706,5
01005914,5
01040243,5
01056407,3
00984860,5
00980839,5
01014317,2
00982709,2
00982661,5
00929377,2
01005917,1
00982670,5
00982664,2
01014310,1
01057240,2
01048456,1
01040252,2
00929585,5
01014320,2
00982667,5
01042116,1
01008247,5
01045184,5
00997149,5
00997132,1
01045188,2
00978979,2
00977117,5
01021554,4
00947814,4
00977114,5
00968450,5
01016129,5
01021561,4
00997137,5
00977111,2
01030729,1
00991006,5
00968464,1
00979418,5
01016126,1
00979423,4
00978982,4
00937250,1
00920488,4
00937345,1
01023740,3
00963786,4
01023736,4
00977053,1
00914772,2
01029653,2
01029649,3
00977495,2
01006382,1
00996137,1
00977050,2
00963782,1
01039186,3
01039193,2
00977056,3
00914778,5
00996152,2
00914781,5
00996157,1
00993912,2
01029643,2
01039190,3
00996147,2
01029646,2
00930304,1
00917674,2
00947534,2
00957145,2
00996164,4
00952803,3
00947528,2
00981734,2
00996161,4
00952812,1
00996158,2
00933753,2
00921973,5
00957136,2
00952809,4
00996167,3
01023743,2
00947531,2
00930303,2
01023746,2
00947525,3
00917677,2
00917671,4
00957133,2
00952806,2
00951251,2
00980857,2
01051762,2
01051841,1
00964453,5
00964466,4
00980869,2
00980876,2
00914143,2
00970546,2
00938680,4
01051759,2
00970541,2
00950912,5
01051765,3
00970746,2
01032472,2
01051838,1
01051832,4
01051835,4
01051756,2
00951131,2
00928996,5
00976132,1
00976129,2
01032479,1
01032482,4
00980461,2
00976150,2
01015593,1
00976126,1
01032476,1
00968302,4
01015590,5
01003982,2
00968295,2
01003985,3
00980458,2
00989794,1
00976142,2
00963807,1
00987277,5
01015596,4
00913168,1
01032485,2
00963810,2
00968299,3
00956104,2
00992778,1
00992781,1
00919638,1
00907483,4
00960242,3
00992775,5
01041091,3
01003988,2
00919641,3
00919339,2
00907499,2
00960878,2
01017193,2
01014885,2
01041077,1
01014882,1
00919342,3
00992771,4
00912460,3
00907492,2
00919336,3
00960237,1
00960875,2
01004875,1
00960234,2
00912448,2
01017190,1
00912445,3
01052293,3
01036985,5
01038234,2
01038243,2
01014860,2
00979348,2
01046809,2
00910559,2
00979339,2
01030385,2
01055502,4
01046812,2
01036972,1
01038240,1
00910562,3
00996773,1
01014867,3
01055505,2
01004878,2
01055499,2
00919803,3
01041362,1
00919354,2
01045695,1
01054250,4
01017729,4
00917736,2
01045703,2
00917731,3
00919347,4
00987291,2
00917728,2
01014873,4
01052843,2
00991448,2
00987294,2
00981835,1
01017726,2
00919350,2
00979859,2
00939096,3
00991445,1
01039743,2
01014879,2
01052840,2
01023996,2
00911202,3
00911326,2
00911193,2
00988371,1
00988374,1
01030779,5
01015303,1
00911197,3
00999077,2
00947520,4
00919774,5
01055892,3
01054259,1
00961350,2
00919770,4
00911169,2
01048078,4
00961353,2
01023214,2
01034556,2
01048083,5
00999082,2
00919777,2
01013004,1
00949664,1
00976497,1
01013007,2
00991489,3
01049819,2
00976491,1
01016739,1
00959917,4
00908485,2
00964937,2
00976485,4
00959920,4
00976488,3
00976500,4
00994082,1
01055520,2
01016736,3
00976494,4
00995261,2
00995256,2
00976482,1
00949661,4
01034481,2
01055524,2
00959923,3
01013001,2
00933943,4
00959926,4
00976183,4
00936328,1
00959934,4
00979356,5
00988122,2
00976186,4
00964085,5
00959930,5
00978795,2
00936331,4
00979362,4
00959937,4
00979359,4
00949307,4
00993117,4
00964094,2
00933946,4
00976180,4
00933940,1
00979365,5
00964088,4
00988125,3
00964091,4
00938331,4
00978801,4
00999840,1
00955726,5
01017977,1
00983051,4
01032578,4
00999850,1
01000809,3
01032587,4
01040318,1
00954360,4
00978804,4
00999835,3
00955731,4
01040312,5
00954363,4
00973363,4
00954366,4
00934195,4
01040315,4
01000812,3
01032575,4
00978798,4
00954357,4
01040308,3
01053049,2
00970354,1
01022680,2
01015201,3
00921000,4
00992066,2
01053046,4
01053043,4
01021259,1
00920997,1
01050345,5
01021579,1
01023102,4
01032445,4
00911810,3
01033288,4
01017980,3
01038210,2
01032448,4
01015198,2
01039427,1
01023105,3
01021262,4
01050348,4
01015817,4
01021582,4
00943717,4
01023526,4
01026212,1
00980661,1
01026209,2
00969960,2
00980655,1
01032207,4
01023529,2
01032204,5
00943547,2
01015820,4
01015814,4
01023532,4
01017392,4
00961951,2
01049368,1
00999564,3
00999573,4
00980658,2
01021585,1
01036048,4
01030289,4
00919478,4
00973925,1
01021681,4
00979495,4
01037421,1
00977591,4
01037424,4
01030292,1
00948131,4
01014415,2
01017395,4
01021675,5
01037418,1
00977588,3
01021678,1
00980624,4
01017398,4
00980631,2
01014418,4
01008262,4
00948134,1
00940505,4
00955753,2
00998373,4
00998376,1
01015705,4
00975876,2
01015710,4
00993121,4
00971622,5
01048213,3
01015093,1
00993127,4
01030791,2
00947972,4
01030794,3
01014724,4
01004829,1
01004834,1
01048222,3
00948436,4
00993124,4
01012953,4
01014721,3
01014715,4
00998370,4
00962472,4
00959074,4
01021353,4
00952441,4
01047547,2
00998914,4
01047550,4
00994930,4
01010889,4
01021350,4
01012697,4
00946896,4
01005516,4
01012702,4
01032043,5
01012961,3
01006550,4
00994933,4
00975969,4
01002092,4
00998911,3
00963072,2
00998908,4
01021356,4
01024169,4
01047224,4
01031224,4
01028738,5
00979766,4
00991773,4
01043612,4
01024166,4
01031221,4
01023012,4
01028741,1
00994449,1
00994446,2
01043609,4
01006330,5
01020057,4
01033964,1
01033955,1
00969747,1
01033958,1
00994052,4
00994088,5
01033961,1
00993080,5
00918553,1
00963004,1
00922023,2
00962998,1
01021687,2
00922032,2
01021684,2
00922029,2
00963001,4
01021693,4
00922026,2
00963007,1
01021690,2
01042653,4
01013853,2
01029372,1
01029375,2
01029369,1
01021699,3
01013860,3
01021702,1
01021705,3
01013857,2
01029355,1
00992032,4
01036382,1
01042664,0
01036379,1
01042658,4
01036385,2
00912077,1
00912067,4
00924108,5
00912074,3
00924111,4
01042661,1
00912070,3
01006731,1
01050608,1
01015088,4
01033586,1
01027211,2
01018947,1
00968781,5
00998494,1
01006728,1
01006725,1
00911055,1
00917962,1
00974962,1
00993552,1
00917965,3
00917959,1
01044502,2
00911051,2
01031121,1
01045009,1
00991080,1
00983071,4
00957733,1
01045005,1
01032285,3
01055826,4
00964951,1
00957736,1
01050508,2
01045012,1
01002824,2
01032292,1
01050505,2
01044707,2
01050388,1
01050384,1
00942824,1
01044713,1
00942830,5
00926468,2
00981995,3
00983074,4
00983077,1
00963937,3
00973824,1
00973827,1
01043997,2
00969109,1
01047332,3
01043994,4
01045607,1
00911010,2
00911014,2
00949254,2
00963940,2
00977698,3
01033068,1
01033065,1
01037258,1
01020594,4
01003689,1
00965181,1
01037981,2
01020454,1
00980810,1
00916842,1
01037262,1
01003692,1
00916848,3
00955210,3
01025176,1
00961912,5
00974949,2
00933929,3
00939370,2
00979226,2
00961915,4
01045500,1
00933932,2
01025173,1
01019606,0
01014678,1
01019815,5
01002598,3
01019603,1
01001388,0
01023053,5
00929382,1
01031682,2
00940749,2
00919810,2
01040562,2
01029972,2
01005586,3
01040565,4
00930330,2
01014166,4
00939288,1
00979577,3
00970480,1
00968025,2
01052896,5
01054702,1
01002538,1
01052899,1
01019818,5
01029687,2
01016259,2
00965830,1
00994440,5
00994443,1
01026858,1
01016256,1
01052548,3
00978911,3
01006549,4
00977012,2
01016251,1
00912124,1
01044916,4
01034848,4
01017925,4
01014948,1
01031155,1
01056705,1
01044921,4
00914077,1
01016639,1
00911311,3
01053771,1
00962231,1
01016646,2
01038945,5
00970760,1
00924751,1
00970334,1
01014243,1
01014240,3
01053072,1
00935555,4
01012430,4
00945014,3
01050239,1
01012434,4
00945020,2
01050236,5
01015579,2
00977238,1
01036000,2
01041678,4
00979803,2
00918097,4
01039268,5
00918094,1
01018269,1
