id,genre
01037659,2
00923444,0
01033687,3
01033691,5
01033694,2
01049838,3
01049841,4
00920667,4
00919841,2
01057240,5
01016126,5
01016129,5
00997132,5
00997137,5
00997149,4
01030729,1
00977111,5
00977114,5
00977117,4
01021554,0
01021561,5
01045184,5
01045188,4
01003015,2
01015307,3
01015310,3
01015313,1
01015316,3
01039202,2
01039207,2
01039212,2
01043620,2
00990204,3
00990207,2
00990210,5
00990219,2
00988854,0
01017925,5
01014948,1
01016251,0
01016639,2
01056979,4
01005864,0
01005867,5
01005870,5
01005873,3
00949334,1
00951146,4
00951149,3
00951154,0
00951157,4
00978462,5
01004980,1
00920855,4
00972277,5
00972280,5
00972283,3
00926728,5
01028601,5
01028604,0
01028607,0
01028610,3
00983214,4
00983217,4
00983220,4
00983224,0
01045357,0
01045360,4
01017262,4
01017265,5
01035765,3
01035773,2
00961953,0
00961956,3
00980756,2
00932393,1
01029023,2
01029026,3
00937250,4
00968450,5
00968464,4
00979418,1
00979423,0
00947814,0
00991006,5
00978979,5
00978982,5
00920488,0
00914772,5
00914778,5
00914781,1
00937345,5
01036000,2
00964726,1
00998113,1
00998638,3
01033716,1
01033719,1
01036338,1
01036342,5
01036345,5
00988780,1
00989070,0
00988889,3
01055419,2
01055422,3
01032472,2
00982721,3
00982724,3
00988875,5
01043565,2
00988912,4
01049386,2
01049930,5
01051743,3
00994385,1
00994388,3
00994391,4
00994394,3
00994397,2
01034173,3
01034176,1
01056430,2
01040084,0
01052992,5
01052995,0
01031768,0
01031771,2
01031774,5
01038733,3
01038738,5
01038742,1
00928690,3
00928693,2
00997868,4
00997876,5
00998370,5
00998373,5
00998376,0
00940505,0
01015705,1
01015710,4
00947972,5
00948436,0
01048213,4
01048222,3
01014715,4
01014721,0
01014724,3
01015093,5
01030385,1
01046809,0
01046812,3
00910559,2
00910562,2
01055499,2
01055502,2
01055505,2
01036972,0
01036985,2
00979339,0
00979348,5
01003988,0
01014882,2
00993117,5
00978795,1
00978798,4
00978801,5
00978804,5
00973363,4
00954357,4
00954360,1
00954363,3
01048584,1
01048588,3
01041256,2
01041259,0
01041262,3
01041265,3
01018509,5
01018512,0
01018515,4
01018518,0
01001206,3
01001209,3
01024899,3
01024902,1
01031266,4
01031269,2
01017550,5
01017553,0
00919076,0
00919079,5
00919082,5
00918587,4
00965109,3
00965112,3
00917984,2
00917987,0
01004326,4
01031253,4
00944277,5
00944283,2
01015777,5
01015780,5
01015783,4
01015786,4
01015789,0
01019224,5
01019227,2
01003692,5
01037258,0
00928996,3
00964453,2
00964466,0
00970541,5
00970546,0
00970746,2
00938680,5
00914143,1
00951251,3
00980857,2
00980869,1
00980876,5
00950912,0
00951131,0
00992775,1
00992778,3
00992781,2
00907483,0
00907492,1
00907499,3
00960875,0
00960878,2
00919336,5
00919339,2
00919342,4
01004875,3
01055897,1
01055900,3
00929284,4
00929287,4
00929290,2
00993407,3
01021699,2
01021702,0
01021705,2
01042653,3
01042658,3
01042661,1
01042664,2
01016646,4
00924751,1
01053771,3
00970760,5
01014240,3
01016097,5
00929377,3
00980839,5
01056407,0
01032204,4
01032207,3
00980655,2
00980658,1
00980661,1
01015814,0
01015817,5
01015820,0
00943717,4
01017392,2
01017395,5
01017398,0
00916848,0
01033065,4
01033068,5
01020594,4
01037981,1
00955210,4
00990901,4
00997816,2
00997905,2
00961438,0
00961441,3
00961444,5
00998914,1
00994930,0
00994933,4
00963072,5
01012697,5
01012702,5
00959074,2
01005516,3
01052230,5
01052233,1
01015714,1
01015717,2
00955124,0
01027468,5
01027477,3
01027485,5
01027490,1
01027496,0
00918487,0
00919807,0
01045351,0
01045354,2
01014166,2
01029687,0
00939288,5
00979577,0
00970480,0
01052548,1
00965830,5
00977012,0
01016256,5
01016259,1
00978911,2
01006549,1
01026858,2
00918097,5
00970037,4
00970040,1
00946250,5
00979803,4
00983417,0
00983420,2
01033393,0
00961320,0
00961323,0
00968959,0
00969735,3
01025176,1
00961912,0
00961915,0
00939370,0
01045500,2
00933929,0
00933932,1
00974949,3
01040562,0
01040565,0
00940749,3
00929382,0
01023053,0
01019603,1
00977193,1
01018682,0
01018685,3
01018688,0
01018691,4
00946947,1
00946950,1
00946953,2
00946956,3
01015746,5
01051841,0
00989091,0
00921857,2
00921860,2
00921866,2
00921869,2
00921873,3
00921877,2
01055401,1
01055409,2
